date,currency,tt_buy,tt_sell
2025-01-08,GBP,105.8,108.45
2025-01-09,GBP,104.9,107.53
2025-01-10,GBP,104.4,107.0
2025-01-13,GBP,103.7,106.26
2025-01-14,GBP,104.6,107.17
2025-01-15,GBP,104.1,106.74
2025-01-16,GBP,104.4,106.97
2025-01-17,GBP,104.7,107.29
2025-01-18,GBP,104.2,106.8
2025-01-20,GBP,104.3,106.87
2025-01-21,GBP,105.1,107.72
2025-01-22,GBP,105.5,108.11
2025-01-22,GBP,105.5,108.08
2025-01-23,GBP,105.2,107.79
2025-01-24,GBP,105.6,108.24
2025-01-27,GBP,106.3,108.9
2025-01-28,GBP,106.4,109.03
2025-01-29,GBP,106.5,109.13
2025-01-30,GBP,106.5,109.12
2025-01-31,GBP,106.3,108.93
2025-02-01,GBP,106.1,108.74
2025-02-03,GBP,105.6,108.26
2025-02-04,GBP,106.8,109.43
2025-02-05,GBP,108.0,110.61
2025-02-06,GBP,108.0,110.67
2025-02-07,GBP,107.5,110.09
2025-02-10,GBP,107.3,109.93
2025-02-11,GBP,105.9,108.55
2025-02-12,GBP,106.6,109.23
2025-02-13,GBP,107.0,109.62
2025-02-14,GBP,107.8,110.45
2025-02-14,GBP,108.0,110.68
2025-02-15,GBP,107.9,110.56
2025-02-17,GBP,107.8,110.47
2025-02-18,GBP,108.3,110.93
2025-02-20,GBP,107.9,110.54
2025-02-21,GBP,108.4,111.03
2025-02-24,GBP,108.5,111.18
2025-02-25,GBP,108.7,111.36
2025-02-27,GBP,109.2,111.87
2025-02-28,GBP,108.7,111.32
2025-03-01,GBP,108.7,111.38
2025-03-03,GBP,108.8,111.43
2025-03-04,GBP,109.9,112.51
2025-03-05,GBP,110.6,113.26
2025-03-06,GBP,111.1,113.73
2025-03-07,GBP,111.0,113.63
2025-03-07,GBP,111.0,113.68
2025-03-10,GBP,111.4,114.04
2025-03-11,GBP,111.3,114.01
2025-03-12,GBP,111.5,114.19
2025-03-13,GBP,111.7,114.33
2025-03-15,GBP,111.2,113.92
2025-03-17,GBP,111.1,113.76
2025-03-18,GBP,111.2,113.87
2025-03-19,GBP,111.3,113.93
2025-03-20,GBP,110.8,113.46
2025-03-21,GBP,110.0,112.65
2025-03-24,GBP,109.5,112.2
2025-03-25,GBP,109.5,112.14
2025-03-26,GBP,109.6,112.26
2025-03-27,GBP,109.6,112.25
2025-03-28,GBP,109.5,112.14
2025-03-29,GBP,109.4,112.04
2025-04-02,GBP,109.4,112.05
2025-04-03,GBP,111.3,113.96
2025-04-04,GBP,109.5,112.12
2025-04-05,GBP,108.9,111.52
2025-04-07,GBP,109.3,111.93
2025-04-08,GBP,108.6,111.22
2025-04-09,GBP,110.0,112.68
2025-04-09,GBP,109.8,112.46
2025-04-11,GBP,111.5,114.14
2025-04-15,GBP,111.9,114.55
2025-04-16,GBP,112.1,114.82
2025-04-17,GBP,111.8,114.44
2025-04-19,GBP,112.0,114.66
2025-04-21,GBP,112.5,115.22
2025-04-22,GBP,112.8,115.53
2025-04-23,GBP,112.1,114.73
2025-04-24,GBP,112.3,115.01
2025-04-25,GBP,112.3,114.98
2025-04-28,GBP,112.1,114.74
2025-04-29,GBP,112.9,115.54
2025-04-30,GBP,111.9,114.53
2025-05-02,GBP,110.5,113.16
2025-05-03,GBP,110.9,113.54
2025-05-05,GBP,110.7,113.32
2025-05-06,GBP,110.7,113.32
2025-05-07,GBP,111.7,114.33
2025-05-08,GBP,111.8,114.5
2025-05-09,GBP,112.1,114.79
2025-05-13,GBP,111.6,114.22
2025-05-14,GBP,112.6,115.22
2025-05-15,GBP,112.3,114.96
2025-05-16,GBP,112.4,115.11
2025-05-17,GBP,112.3,114.94
2025-05-19,GBP,113.1,115.8
2025-05-20,GBP,113.0,115.67
2025-05-21,GBP,113.6,116.33
2025-05-22,GBP,113.8,116.52
2025-05-22,GBP,113.9,116.59
2025-05-23,GBP,113.6,116.3
2025-05-26,GBP,114.0,116.71
2025-05-27,GBP,114.5,117.16
2025-05-28,GBP,114.1,116.8
2025-05-29,GBP,113.6,116.27
2025-05-30,GBP,113.6,116.32
2025-05-31,GBP,113.8,116.49
2025-06-02,GBP,114.4,117.07
2025-06-03,GBP,114.3,116.98
2025-06-04,GBP,114.8,117.47
2025-06-05,GBP,115.1,117.78
2025-06-06,GBP,115.3,117.99
2025-06-09,GBP,114.7,117.4
2025-06-10,GBP,114.6,117.33
2025-06-11,GBP,113.9,116.63
2025-06-12,GBP,114.7,117.44
2025-06-13,GBP,115.4,118.08
2025-06-16,GBP,115.5,118.25
2025-06-17,GBP,115.4,118.11
2025-06-18,GBP,114.7,117.44
2025-06-19,GBP,115.0,117.7
2025-06-20,GBP,115.6,118.26
2025-06-21,GBP,115.2,117.88
2025-06-23,GBP,115.1,117.81
2025-06-24,GBP,115.5,118.22
2025-06-25,GBP,115.8,118.52
2025-06-26,GBP,116.5,119.26
2025-06-27,GBP,116.2,118.94
2025-06-30,GBP,115.9,118.65
2025-07-01,GBP,116.4,119.14
2025-07-02,GBP,116.4,119.07
2025-07-03,GBP,115.3,118.03
2025-07-04,GBP,115.3,118.04
2025-07-05,GBP,115.4,118.14
2025-07-07,GBP,115.5,118.26
2025-07-08,GBP,115.6,118.28
2025-07-09,GBP,115.2,117.9
2025-07-10,GBP,115.2,117.86
2025-07-11,GBP,115.1,117.78
2025-07-14,GBP,114.6,117.3
2025-07-15,GBP,114.1,116.83
2025-07-16,GBP,113.9,116.54
2025-07-17,GBP,113.7,116.41
2025-07-18,GBP,114.2,116.92
2025-07-19,GBP,114.2,116.87
2025-07-21,GBP,114.8,117.53
2025-07-22,GBP,115.0,117.66
2025-07-23,GBP,115.6,118.32
2025-07-24,GBP,115.9,118.59
2025-07-24,GBP,115.6,118.31
2025-07-25,GBP,115.5,118.19
2025-07-28,GBP,114.6,117.35
2025-07-29,GBP,114.5,117.22
2025-07-30,GBP,115.4,118.08
2025-07-31,GBP,114.9,117.58
2025-08-01,GBP,113.9,116.65
2025-08-02,GBP,114.6,117.28
2025-08-04,GBP,114.9,117.61
2025-08-05,GBP,115.3,118.06
2025-08-06,GBP,115.4,118.1
2025-08-07,GBP,115.8,118.51
2025-08-08,GBP,116.3,119.07
2025-08-11,GBP,116.5,119.23
2025-08-12,GBP,116.5,119.23
2025-08-13,GBP,116.7,119.43
2025-08-14,GBP,117.5,120.18
2025-08-16,GBP,117.3,120.02
2025-08-18,GBP,117.2,119.95
2025-08-19,GBP,116.3,119.02
2025-08-20,GBP,116.1,118.82
2025-08-21,GBP,115.7,118.4
2025-08-22,GBP,115.8,118.52
2025-08-25,GBP,116.7,119.46
2025-08-26,GBP,116.7,119.46
2025-08-28,GBP,117.0,119.68
2025-08-29,GBP,117.6,120.31
2025-08-30,GBP,117.6,120.44
2025-09-01,GBP,117.9,120.69
2025-09-02,GBP,117.8,120.58
2025-09-03,GBP,116.8,119.51
2025-09-04,GBP,117.0,119.71
2025-09-06,GBP,117.7,120.5
2025-09-08,GBP,117.6,120.35
2025-09-09,GBP,118.0,120.75
2025-09-10,GBP,118.0,120.71
2025-09-11,GBP,118.1,120.85
2025-09-12,GBP,118.4,121.18
2025-09-15,GBP,118.4,121.12
2025-09-16,GBP,118.8,121.5
2025-09-17,GBP,118.5,121.27
2025-09-18,GBP,118.49,121.25
2025-09-19,GBP,118.23,120.99
2025-09-20,GBP,117.38,120.13
2025-09-22,GBP,117.43,120.17
2025-09-23,GBP,118.39,121.14
2025-09-24,GBP,118.67,121.43
2025-09-25,GBP,118.06,120.81
2025-09-26,GBP,117.17,119.91
2025-09-29,GBP,117.74,120.49
2025-09-30,GBP,118.0,120.76
2025-10-01,GBP,118.31,121.06
2025-10-03,GBP,117.78,120.53
2025-10-04,GBP,118.21,120.97
2025-10-06,GBP,118.02,120.77
2025-10-07,GBP,118.27,121.02
2025-10-08,GBP,117.54,120.28
2025-10-09,GBP,117.71,120.46
2025-10-10,GBP,116.83,119.57
2025-10-13,GBP,117.15,119.89
2025-10-14,GBP,116.97,119.71
2025-10-15,GBP,116.23,118.96
2025-10-16,GBP,116.56,119.29
2025-10-17,GBP,116.74,119.47
2025-10-18,GBP,116.82,119.57
2025-10-20,GBP,116.79,119.52
2025-10-23,GBP,115.77,118.5
2025-10-24,GBP,115.66,118.38
2025-10-27,GBP,116.09,118.81
2025-10-28,GBP,116.57,119.31
2025-10-29,GBP,115.58,118.3
2025-10-30,GBP,115.61,118.34
2025-10-31,GBP,115.21,117.93
2025-11-01,GBP,115.36,118.09
2025-11-03,GBP,115.31,118.03
2025-11-04,GBP,114.87,117.59
2025-11-06,GBP,114.37,117.09
2025-11-07,GBP,114.97,117.69
2025-11-10,GBP,115.19,117.91
2025-11-11,GBP,115.41,118.13
2025-11-12,GBP,115.11,117.83
2025-11-13,GBP,115.36,118.08
2025-11-14,GBP,115.39,118.12
2025-11-15,GBP,115.39,118.12
2025-11-17,GBP,115.3,118.02
2025-11-18,GBP,115.26,117.98
2025-11-19,GBP,115.09,117.81
2025-11-20,GBP,114.3,117.01
2025-11-21,GBP,114.7,117.38
2025-11-21,GBP,115.6,118.36
2025-11-24,GBP,115.5,118.18
2025-11-25,GBP,115.4,118.13
2025-11-26,GBP,116.4,119.09
2025-11-27,GBP,116.9,119.65
2025-11-28,GBP,117.1,119.82
2025-11-29,GBP,117.0,119.73
2025-12-01,GBP,117.3,119.99
2025-12-02,GBP,117.2,119.96
2025-12-03,GBP,118.4,121.12
2025-12-04,GBP,118.8,121.59
2025-12-05,GBP,118.4,121.15
2025-12-06,GBP,118.6,121.37
2025-12-08,GBP,118.8,121.53
2025-12-09,GBP,118.8,121.53
2025-12-10,GBP,118.2,120.97
2025-12-11,GBP,119.4,122.17
2025-12-12,GBP,119.7,122.49
2025-12-15,GBP,119.8,122.56
2025-12-16,GBP,120.2,123.02
2025-12-17,GBP,119.6,122.36
2025-12-18,GBP,119.2,121.94
2025-12-19,GBP,119.3,122.09
2025-12-19,GBP,118.8,121.53
2025-12-20,GBP,118.5,121.22
2025-12-22,GBP,118.8,121.61
2025-12-23,GBP,119.5,122.3
2025-12-24,GBP,119.7,122.51
2025-12-26,GBP,120.0,122.82
2025-12-29,GBP,120.1,122.85
2025-12-30,GBP,120.1,122.85
2025-12-31,GBP,119.6,122.41
2026-01-01,GBP,119.6,122.31
2026-01-02,GBP,120.0,122.76
2026-01-03,GBP,119.9,122.65
2026-01-05,GBP,119.7,122.42
2026-01-06,GBP,120.9,123.73
2026-01-07,GBP,120.2,122.93
2026-01-08,GBP,119.6,122.39
2026-01-09,GBP,119.6,122.36
2026-01-12,GBP,119.7,122.51
2026-01-13,GBP,120.3,123.06
2026-01-14,GBP,119.9,122.65
2026-01-16,GBP,120.0,122.82
2026-01-17,GBP,120.1,122.87
2026-01-19,GBP,120.1,122.88
2026-01-20,GBP,120.8,123.58
2026-01-21,GBP,121.9,124.68
2026-01-22,GBP,121.5,124.32
2026-01-23,GBP,122.5,125.3
2026-01-27,GBP,124.3,127.07
2026-01-28,GBP,125.0,127.87
2026-01-29,GBP,125.91,128.75
2026-01-30,GBP,125.11,127.95
2026-01-31,GBP,124.24,127.07
2026-02-02,GBP,123.88,126.69
2026-02-03,GBP,121.99,124.79
2026-02-04,GBP,122.47,125.27
2026-02-05,GBP,121.88,124.67
2026-02-06,GBP,121.9,124.7
2026-02-07,GBP,121.97,124.78
2026-02-09,GBP,121.82,124.62
2026-02-10,GBP,122.75,125.55
2026-02-11,GBP,122.27,125.08
2026-02-12,GBP,122.04,124.84
2026-02-13,GBP,122.09,124.88
2026-02-16,GBP,122.23,125.03
2026-02-17,GBP,122.08,124.88
2026-02-18,GBP,121.45,124.24
2026-02-20,GBP,120.86,123.65
2026-02-21,GBP,120.96,123.76
2026-02-23,GBP,121.19,123.98
2026-02-24,GBP,121.23,124.01
2026-02-25,GBP,121.53,124.33
2026-02-26,GBP,121.85,124.64
2026-02-27,GBP,121.38,124.19
2026-03-02,GBP,120.7,123.43
2026-03-04,GBP,121.9,124.72
2026-03-05,GBP,120.83,123.62
2026-03-06,GBP,121.14,123.94
2026-03-07,GBP,121.9,124.67
2026-03-09,GBP,121.3,124.05
2026-03-10,GBP,122.2,124.97
2026-03-11,GBP,122.2,125.01
2026-03-12,GBP,122.0,124.84
2026-03-13,GBP,121.8,124.62
2026-03-16,GBP,121.22,124.02
2026-03-17,GBP,121.57,124.38
2026-03-18,GBP,122.2,124.98
2026-03-20,GBP,123.75,126.58
2026-03-23,GBP,123.63,126.46
2026-03-24,GBP,124.14,126.98
2026-03-25,GBP,124.52,127.36
2026-03-27,GBP,124.94,127.79
2026-03-30,GBP,123.9,127.55
2026-03-31,GBP,122.08,125.76
2026-04-02,GBP,120.94,124.6
2026-04-04,GBP,121.28,124.09
2026-04-06,GBP,120.89,124.56
2026-04-07,GBP,121.69,125.37
2026-04-08,GBP,122.2,125.93
2026-04-09,GBP,123.0,125.76
2026-04-10,GBP,123.12,125.93
2026-04-13,GBP,123.65,126.48
2026-04-15,GBP,125.2,128.07
2026-04-16,GBP,125.37,128.22
2026-04-17,GBP,124.19,127.02
2026-04-18,GBP,123.85,126.69
2026-04-20,GBP,124.39,127.22
2026-04-21,GBP,124.89,127.72
2026-04-22,GBP,125.22,128.07
2026-04-23,GBP,125.45,128.3
2026-04-24,GBP,125.4,128.26
2026-04-27,GBP,126.3,129.19
2026-04-28,GBP,126.2,129.06
2026-04-29,GBP,126.7,129.52
2026-04-30,GBP,126.7,129.59
2026-05-02,GBP,127.5,130.33
2026-05-04,GBP,127.6,130.47
2026-05-05,GBP,127.5,130.36
2026-05-06,GBP,127.3,130.21
2026-05-07,GBP,126.8,129.61
2026-05-08,GBP,127.2,130.04
2026-05-11,GBP,128.0,130.86
2026-05-12,GBP,128.1,130.95
2026-05-13,GBP,128.0,130.89
2026-05-14,GBP,128.0,130.88
2026-05-15,GBP,126.6,129.44
2026-05-16,GBP,126.5,129.36
2026-05-18,GBP,126.6,129.49
2026-05-19,GBP,127.8,130.7
2026-05-20,GBP,128.3,131.24
2026-05-21,GBP,128.1,130.94
2026-05-22,GBP,127.3,130.15
2026-05-25,GBP,127.1,129.97
2026-05-26,GBP,127.6,130.49
2026-05-27,GBP,127.4,130.31
2026-05-28,GBP,126.6,129.43
2026-05-29,GBP,126.0,128.89
2026-05-30,GBP,126.4,129.31
