date,currency,tt_buy,tt_sell
2024-03-12,USD,82.33,83.18
2024-03-13,USD,82.42,83.27
2024-03-14,USD,82.44,83.29
2024-03-15,USD,82.55,83.4
2024-03-16,USD,82.49,83.34
2024-03-18,USD,82.45,83.3
2024-03-19,USD,82.54,83.39
2024-03-20,USD,82.61,83.46
2024-03-21,USD,82.68,83.53
2024-03-22,USD,82.88,83.73
2024-03-26,USD,82.95,83.8
2024-03-27,USD,82.93,83.78
2024-03-28,USD,82.93,83.78
2024-03-30,USD,82.95,83.8
2024-04-02,USD,82.97,83.82
2024-04-03,USD,82.97,83.82
2024-04-04,USD,83.03,83.88
2024-04-05,USD,83.04,83.89
2024-04-06,USD,82.92,83.77
2024-04-08,USD,82.87,83.72
2024-04-10,USD,82.82,83.67
2024-04-12,USD,82.96,83.81
2024-04-15,USD,83.04,83.89
2024-04-16,USD,83.1,83.95
2024-04-18,USD,83.1,83.95
2024-04-19,USD,83.17,84.02
2024-04-20,USD,82.97,83.82
2024-04-22,USD,83.01,83.86
2024-04-23,USD,82.97,83.82
2024-04-24,USD,82.9,83.75
2024-04-25,USD,82.94,83.79
2024-04-26,USD,82.9,83.75
2024-05-02,USD,83.03,83.88
2024-05-03,USD,82.99,83.84
2024-05-04,USD,82.98,83.83
2024-05-07,USD,83.08,83.93
2024-05-08,USD,83.1,83.95
2024-05-09,USD,83.09,83.94
2024-05-10,USD,83.08,83.93
2024-05-13,USD,83.11,83.96
2024-05-14,USD,83.11,83.96
2024-05-15,USD,83.09,83.94
2024-05-16,USD,83.05,83.9
2024-05-17,USD,83.1,83.95
2024-05-18,USD,82.95,83.8
2024-05-21,USD,82.91,83.76
2024-05-22,USD,82.91,83.76
2024-05-24,USD,82.85,83.7
2024-05-27,USD,82.69,83.54
2024-05-28,USD,82.74,83.59
2024-05-29,USD,82.82,83.67
2024-05-30,USD,83.02,83.87
2024-05-31,USD,83.05,83.9
2024-06-01,USD,83.0,83.85
2024-06-03,USD,82.61,83.46
2024-06-04,USD,83.05,83.9
2024-06-04,USD,83.15,84.0
2024-06-05,USD,83.05,83.9
2024-06-06,USD,83.0,83.85
2024-06-07,USD,83.05,83.9
2024-06-10,USD,83.09,83.94
2024-06-12,USD,83.1,83.95
2024-06-13,USD,83.13,83.98
2024-06-14,USD,83.14,83.99
2024-06-15,USD,83.15,84.0
2024-06-18,USD,83.12,83.97
2024-06-19,USD,82.98,83.83
2024-06-20,USD,83.2,84.05
2024-06-21,USD,83.19,84.04
2024-06-24,USD,83.08,83.93
2024-06-25,USD,83.09,83.94
2024-06-26,USD,83.05,83.9
2024-06-27,USD,83.12,83.97
2024-06-28,USD,83.0,83.85
2024-06-29,USD,83.0,83.85
2024-07-01,USD,82.99,83.84
2024-07-02,USD,83.11,83.96
2024-07-03,USD,83.12,83.97
2024-07-04,USD,83.13,83.98
2024-07-05,USD,83.06,83.91
2024-07-06,USD,83.06,83.91
2024-07-08,USD,83.05,83.9
2024-07-09,USD,83.08,83.93
2024-07-10,USD,83.1,83.95
2024-07-11,USD,83.1,83.95
2024-07-12,USD,83.14,83.99
2024-07-15,USD,83.14,83.99
2024-07-16,USD,83.19,84.04
2024-07-18,USD,83.18,84.03
2024-07-19,USD,83.23,84.08
2024-07-20,USD,83.3,84.15
2024-07-22,USD,83.27,84.12
2024-07-23,USD,83.24,84.09
2024-07-24,USD,83.29,84.14
2024-07-25,USD,83.31,84.16
2024-07-26,USD,83.33,84.18
2024-07-29,USD,83.31,84.16
2024-07-30,USD,83.33,84.18
2024-07-31,USD,83.32,84.17
2024-08-01,USD,83.28,84.13
2024-08-02,USD,83.33,84.18
2024-08-03,USD,83.35,84.2
2024-08-05,USD,83.4,84.25
2024-08-06,USD,83.46,84.31
2024-08-07,USD,83.48,84.33
2024-08-08,USD,83.54,84.39
2024-08-09,USD,83.55,84.4
2024-08-12,USD,83.55,84.4
2024-08-13,USD,83.55,84.4
2024-08-14,USD,83.51,84.36
2024-08-16,USD,83.54,84.39
2024-08-17,USD,83.5,84.35
2024-08-19,USD,83.49,84.34
2024-08-20,USD,83.46,84.31
2024-08-21,USD,83.41,84.26
2024-08-22,USD,83.53,84.38
2024-08-23,USD,83.53,84.38
2024-08-26,USD,83.42,84.27
2024-08-27,USD,83.53,84.38
2024-08-28,USD,83.54,84.39
2024-08-29,USD,83.52,84.37
2024-08-30,USD,83.44,84.29
2024-08-31,USD,83.5,84.35
2024-09-02,USD,83.47,84.32
2024-09-03,USD,83.53,84.38
2024-09-04,USD,83.55,84.4
2024-09-05,USD,83.57,84.42
2024-09-06,USD,83.57,84.42
2024-09-09,USD,83.56,84.41
2024-09-10,USD,83.55,84.4
2024-09-11,USD,83.56,84.41
2024-09-12,USD,83.57,84.42
2024-09-13,USD,83.52,84.37
2024-09-16,USD,83.49,84.34
2024-09-17,USD,83.47,84.32
2024-09-19,USD,83.25,84.1
2024-09-20,USD,83.1,83.95
2024-09-20,USD,83.1,83.95
2024-09-21,USD,83.1,83.95
2024-09-23,USD,83.05,83.9
2024-09-24,USD,83.2,84.05
2024-09-25,USD,83.18,84.03
2024-09-26,USD,83.25,84.1
2024-09-27,USD,83.25,84.1
2024-09-30,USD,83.3,84.15
2024-10-01,USD,83.41,84.26
2024-10-03,USD,83.51,84.36
2024-10-04,USD,83.55,84.4
2024-10-05,USD,83.6,84.45
2024-10-07,USD,83.56,84.41
2024-10-08,USD,83.57,84.42
2024-10-09,USD,83.53,84.38
2024-10-10,USD,83.55,84.4
2024-10-11,USD,83.56,84.41
2024-10-14,USD,83.66,84.51
2024-10-15,USD,83.66,84.51
2024-10-16,USD,83.65,84.5
2024-10-17,USD,83.62,84.47
2024-10-18,USD,83.66,84.51
2024-10-19,USD,83.66,84.51
2024-10-21,USD,83.65,84.5
2024-10-22,USD,83.67,84.52
2024-10-23,USD,83.67,84.52
2024-10-24,USD,83.66,84.51
2024-10-25,USD,83.67,84.52
2024-10-28,USD,83.68,84.53
2024-10-29,USD,83.68,84.53
2024-10-30,USD,83.67,84.52
2024-10-31,USD,83.68,84.53
2024-11-04,USD,83.67,84.52
2024-11-05,USD,83.7,84.55
2024-11-06,USD,83.75,84.6
2024-11-07,USD,83.86,84.71
2024-11-08,USD,83.95,84.8
2024-11-11,USD,83.98,84.83
2024-11-12,USD,83.99,84.84
2024-11-13,USD,84.0,84.85
2024-11-14,USD,84.0,84.85
2024-11-18,USD,84.0,84.85
2024-11-19,USD,84.0,84.85
2024-11-21,USD,84.01,84.86
2024-11-22,USD,84.09,84.94
2024-11-25,USD,83.95,84.8
2024-11-26,USD,83.85,84.7
2024-11-26,USD,83.9,84.75
2024-11-27,USD,84.0,84.85
2024-11-28,USD,84.05,84.9
2024-11-29,USD,84.09,84.94
2024-11-30,USD,84.15,85.0
2024-12-02,USD,84.16,85.01
2024-12-03,USD,84.25,85.1
2024-12-04,USD,84.3,85.15
2024-12-05,USD,84.32,85.17
2024-12-06,USD,84.25,85.1
2024-12-07,USD,84.27,85.12
2024-12-09,USD,84.32,85.17
2024-12-10,USD,84.38,85.23
2024-12-11,USD,84.45,85.3
2024-12-12,USD,84.45,85.3
2024-12-13,USD,84.46,85.31
2024-12-16,USD,84.42,85.27
2024-12-17,USD,84.49,85.34
2024-12-18,USD,84.51,85.36
2024-12-19,USD,84.62,85.47
2024-12-20,USD,84.55,85.4
2024-12-21,USD,84.6,85.45
2024-12-23,USD,84.6,85.45
2024-12-24,USD,84.7,85.55
2024-12-26,USD,84.85,85.7
2024-12-27,USD,85.15,86.0
2024-12-30,USD,85.1,85.95
2024-12-31,USD,85.2,86.05
2025-01-01,USD,85.22,86.07
2025-01-02,USD,85.3,86.15
2025-01-03,USD,85.38,86.23
2025-01-04,USD,85.35,86.2
2025-01-06,USD,85.38,86.23
2025-01-07,USD,85.39,86.24
2025-01-08,USD,85.4,86.25
2025-01-09,USD,85.52,86.37
2025-01-10,USD,85.48,86.33
2025-01-13,USD,85.95,86.8
2025-01-14,USD,86.25,87.1
2025-01-15,USD,85.95,86.8
2025-01-16,USD,86.0,86.85
2025-01-17,USD,86.2,87.05
2025-01-18,USD,86.2,87.05
2025-01-20,USD,86.1,86.95
2025-01-21,USD,86.1,86.95
2025-01-22,USD,86.15,87.0
2025-01-22,USD,86.0,86.85
2025-01-23,USD,86.05,86.9
2025-01-24,USD,85.8,86.65
2025-01-27,USD,85.95,86.8
2025-01-28,USD,86.1,86.95
2025-01-29,USD,86.2,87.05
2025-01-30,USD,86.15,87.0
2025-01-31,USD,86.2,87.05
2025-02-01,USD,86.2,87.05
2025-02-03,USD,86.8,87.65
2025-02-04,USD,86.6,87.45
2025-02-05,USD,87.0,87.85
2025-02-06,USD,87.1,87.95
2025-02-07,USD,87.05,87.9
2025-02-10,USD,87.1,87.95
2025-02-11,USD,86.35,87.2
2025-02-12,USD,86.3,87.15
2025-02-13,USD,86.4,87.25
2025-02-14,USD,86.45,87.3
2025-02-14,USD,86.45,87.3
2025-02-15,USD,86.3,87.15
2025-02-17,USD,86.28,87.13
2025-02-18,USD,86.5,87.35
2025-02-20,USD,86.25,87.1
2025-02-21,USD,86.3,87.15
2025-02-24,USD,86.2,87.05
2025-02-25,USD,86.7,87.55
2025-02-27,USD,86.85,87.7
2025-02-28,USD,86.95,87.8
2025-03-01,USD,87.1,87.95
2025-03-03,USD,86.95,87.8
2025-03-04,USD,86.95,87.8
2025-03-05,USD,86.65,87.5
2025-03-06,USD,86.7,87.55
2025-03-07,USD,86.7,87.55
2025-03-07,USD,86.5,87.35
2025-03-10,USD,86.87,87.72
2025-03-11,USD,86.98,87.83
2025-03-12,USD,86.85,87.7
2025-03-13,USD,86.75,87.6
2025-03-15,USD,86.55,87.4
2025-03-17,USD,86.5,87.35
2025-03-18,USD,86.15,87.0
2025-03-19,USD,86.25,87.1
2025-03-20,USD,85.8,86.65
2025-03-21,USD,85.6,86.45
2025-03-24,USD,85.2,86.05
2025-03-25,USD,85.3,86.15
2025-03-26,USD,85.3,86.15
2025-03-27,USD,85.5,86.35
2025-03-28,USD,85.1,85.95
2025-03-29,USD,85.1,85.95
2025-04-02,USD,85.25,86.1
2025-04-03,USD,85.15,86.0
2025-04-04,USD,84.8,85.65
2025-04-05,USD,85.1,85.95
2025-04-07,USD,85.3,86.15
2025-04-08,USD,85.7,86.55
2025-04-09,USD,86.25,87.1
2025-04-09,USD,86.2,87.05
2025-04-11,USD,85.7,86.55
2025-04-15,USD,85.35,86.2
2025-04-16,USD,85.2,86.05
2025-04-17,USD,85.1,85.95
2025-04-19,USD,85.0,85.85
2025-04-21,USD,84.7,85.55
2025-04-22,USD,84.75,85.6
2025-04-23,USD,84.9,85.75
2025-04-24,USD,85.2,86.05
2025-04-25,USD,85.1,85.95
2025-04-28,USD,84.65,85.5
2025-04-29,USD,84.7,85.55
2025-04-30,USD,84.25,85.1
2025-05-02,USD,83.6,84.45
2025-05-03,USD,84.1,84.95
2025-05-05,USD,83.85,84.7
2025-05-06,USD,83.85,84.7
2025-05-07,USD,84.26,85.11
2025-05-08,USD,84.85,85.7
2025-05-09,USD,85.3,86.15
2025-05-13,USD,85.0,85.85
2025-05-14,USD,84.85,85.7
2025-05-15,USD,85.1,85.95
2025-05-16,USD,85.0,85.85
2025-05-17,USD,85.1,85.95
2025-05-19,USD,85.1,85.95
2025-05-20,USD,85.1,85.95
2025-05-21,USD,85.2,86.05
2025-05-22,USD,85.4,86.25
2025-05-22,USD,85.6,86.45
2025-05-23,USD,84.75,85.6
2025-05-26,USD,84.6,85.45
2025-05-27,USD,84.95,85.8
2025-05-28,USD,85.2,86.05
2025-05-29,USD,85.1,85.95
2025-05-30,USD,84.9,85.75
2025-05-31,USD,85.1,85.95
2025-06-02,USD,85.1,85.95
2025-06-03,USD,85.1,85.95
2025-06-04,USD,85.5,86.35
2025-06-05,USD,85.45,86.3
2025-06-06,USD,85.5,86.35
2025-06-09,USD,85.2,86.05
2025-06-10,USD,85.2,86.05
2025-06-11,USD,85.1,85.95
2025-06-12,USD,85.05,85.9
2025-06-13,USD,85.75,86.6
2025-06-16,USD,85.6,86.45
2025-06-17,USD,85.6,86.45
2025-06-18,USD,85.95,86.8
2025-06-19,USD,86.35,87.2
2025-06-20,USD,86.2,87.05
2025-06-21,USD,86.15,87.0
2025-06-23,USD,86.35,87.2
2025-06-24,USD,85.75,86.6
2025-06-25,USD,85.6,86.45
2025-06-26,USD,85.3,86.15
2025-06-27,USD,85.1,85.95
2025-06-30,USD,85.1,85.95
2025-07-01,USD,85.2,86.05
2025-07-02,USD,85.2,86.05
2025-07-03,USD,84.9,85.75
2025-07-04,USD,85.0,85.85
2025-07-05,USD,85.1,85.95
2025-07-07,USD,85.4,86.25
2025-07-08,USD,85.3,86.15
2025-07-09,USD,85.45,86.3
2025-07-10,USD,85.2,86.05
2025-07-11,USD,85.4,86.25
2025-07-14,USD,85.6,86.45
2025-07-15,USD,85.55,86.4
2025-07-16,USD,85.6,86.45
2025-07-17,USD,85.5,86.35
2025-07-18,USD,85.6,86.45
2025-07-19,USD,85.7,86.55
2025-07-21,USD,85.9,86.75
2025-07-22,USD,85.85,86.7
2025-07-23,USD,86.0,86.85
2025-07-24,USD,85.9,86.75
2025-07-24,USD,85.9,86.75
2025-07-25,USD,86.15,87.0
2025-07-28,USD,86.05,86.9
2025-07-29,USD,86.4,87.25
2025-07-30,USD,86.9,87.75
2025-07-31,USD,87.15,88.0
2025-08-01,USD,86.95,87.8
2025-08-02,USD,86.85,87.7
2025-08-04,USD,87.15,88.0
2025-08-05,USD,87.45,88.3
2025-08-06,USD,87.3,88.15
2025-08-07,USD,87.3,88.15
2025-08-08,USD,87.15,88.0
2025-08-11,USD,87.1,87.95
2025-08-12,USD,87.3,88.15
2025-08-13,USD,87.0,87.85
2025-08-14,USD,87.1,87.95
2025-08-16,USD,87.1,87.95
2025-08-18,USD,87.05,87.9
2025-08-19,USD,86.6,87.45
2025-08-20,USD,86.75,87.6
2025-08-21,USD,86.6,87.45
2025-08-22,USD,86.95,87.8
2025-08-25,USD,87.0,87.85
2025-08-26,USD,87.34,88.19
2025-08-28,USD,87.12,87.97
2025-08-29,USD,87.8,88.65
2025-08-30,USD,87.7,88.55
2025-09-01,USD,87.8,88.65
2025-09-02,USD,87.7,88.55
2025-09-03,USD,87.7,88.55
2025-09-04,USD,87.7,88.55
2025-09-06,USD,87.75,88.6
2025-09-08,USD,87.6,88.45
2025-09-09,USD,87.6,88.45
2025-09-10,USD,87.75,88.6
2025-09-11,USD,87.95,88.8
2025-09-12,USD,87.95,88.8
2025-09-15,USD,87.85,88.7
2025-09-16,USD,87.65,88.5
2025-09-17,USD,87.45,88.3
2025-09-18,USD,87.55,88.4
2025-09-19,USD,87.8,88.65
2025-09-20,USD,87.7,88.55
2025-09-22,USD,87.8,88.65
2025-09-23,USD,88.2,89.05
2025-09-24,USD,88.45,89.3
2025-09-25,USD,88.3,89.15
2025-09-26,USD,88.35,89.2
2025-09-29,USD,88.25,89.1
2025-09-30,USD,88.35,89.2
2025-10-01,USD,88.4,89.25
2025-10-03,USD,88.25,89.1
2025-10-04,USD,88.3,89.15
2025-10-06,USD,88.3,89.15
2025-10-07,USD,88.35,89.2
2025-10-08,USD,88.36,89.21
2025-10-09,USD,88.35,89.2
2025-10-10,USD,88.37,89.22
2025-10-13,USD,88.35,89.2
2025-10-14,USD,88.34,89.19
2025-10-15,USD,87.7,88.55
2025-10-16,USD,87.4,88.25
2025-10-17,USD,87.4,88.25
2025-10-18,USD,87.6,88.45
2025-10-20,USD,87.5,88.35
2025-10-23,USD,87.4,88.25
2025-10-24,USD,87.4,88.25
2025-10-27,USD,87.8,88.65
2025-10-28,USD,87.9,88.75
2025-10-29,USD,87.8,88.65
2025-10-30,USD,88.2,89.05
2025-10-31,USD,88.2,89.05
2025-11-01,USD,88.3,89.15
2025-11-03,USD,88.36,89.21
2025-11-04,USD,88.09,88.94
2025-11-06,USD,88.16,89.01
2025-11-07,USD,88.25,89.1
2025-11-10,USD,88.25,89.1
2025-11-11,USD,88.25,89.1
2025-11-12,USD,88.2,89.05
2025-11-13,USD,88.25,89.1
2025-11-14,USD,88.3,89.15
2025-11-15,USD,88.31,89.16
2025-11-17,USD,88.32,89.17
2025-11-18,USD,88.25,89.1
2025-11-19,USD,88.2,89.05
2025-11-20,USD,88.2,89.05
2025-11-21,USD,88.25,89.1
2025-11-21,USD,88.95,89.8
2025-11-24,USD,88.75,89.6
2025-11-25,USD,88.65,89.5
2025-11-26,USD,88.8,89.65
2025-11-27,USD,88.8,89.65
2025-11-28,USD,89.0,89.85
2025-11-29,USD,88.95,89.8
2025-12-01,USD,89.3,90.15
2025-12-02,USD,89.3,90.15
2025-12-03,USD,89.7,90.55
2025-12-04,USD,89.6,90.45
2025-12-05,USD,89.44,90.29
2025-12-06,USD,89.5,90.35
2025-12-08,USD,89.65,90.5
2025-12-09,USD,89.7,90.55
2025-12-10,USD,89.45,90.3
2025-12-11,USD,89.95,90.8
2025-12-12,USD,90.0,90.85
2025-12-15,USD,90.3,91.15
2025-12-16,USD,90.6,91.45
2025-12-17,USD,89.65,90.85
2025-12-18,USD,89.75,90.6
2025-12-19,USD,89.8,90.65
2025-12-19,USD,89.35,90.2
2025-12-20,USD,89.15,90.0
2025-12-22,USD,89.3,90.15
2025-12-23,USD,89.25,90.1
2025-12-24,USD,89.15,90.0
2025-12-26,USD,89.45,90.3
2025-12-29,USD,89.5,90.35
2025-12-30,USD,89.5,90.35
2025-12-31,USD,89.47,90.32
2026-01-01,USD,89.5,90.35
2026-01-02,USD,89.7,90.55
2026-01-03,USD,89.6,90.45
2026-01-05,USD,89.8,90.65
2026-01-06,USD,89.82,90.67
2026-01-07,USD,89.5,90.35
2026-01-08,USD,89.6,90.45
2026-01-09,USD,89.65,90.5
2026-01-12,USD,89.8,90.65
2026-01-13,USD,89.85,90.7
2026-01-14,USD,89.75,90.6
2026-01-16,USD,90.3,91.15
2026-01-17,USD,90.35,91.2
2026-01-19,USD,90.3,91.15
2026-01-20,USD,90.5,91.35
2026-01-21,USD,91.3,92.15
2026-01-22,USD,91.1,91.95
2026-01-23,USD,91.45,92.3
2026-01-27,USD,91.35,92.2
2026-01-28,USD,91.2,92.05
2026-01-29,USD,91.58,92.43
2026-01-30,USD,91.5,92.35
2026-01-31,USD,91.35,92.2
2026-02-02,USD,91.2,92.05
2026-02-03,USD,89.75,90.6
2026-02-04,USD,90.0,90.85
2026-02-05,USD,90.05,90.9
2026-02-06,USD,90.4,91.25
2026-02-07,USD,90.2,91.05
2026-02-09,USD,90.15,91.0
2026-02-10,USD,90.25,91.1
2026-02-11,USD,90.1,90.95
2026-02-12,USD,90.1,90.95
2026-02-13,USD,90.25,91.1
2026-02-16,USD,90.2,91.05
2026-02-17,USD,90.3,91.15
2026-02-18,USD,90.2,91.05
2026-02-20,USD,90.52,91.37
2026-02-21,USD,90.35,91.2
2026-02-23,USD,90.3,91.15
2026-02-24,USD,90.53,91.38
2026-02-25,USD,90.54,91.39
2026-02-26,USD,90.45,91.3
2026-02-27,USD,90.56,91.41
2026-03-02,USD,90.95,91.8
2026-03-04,USD,91.82,92.67
2026-03-05,USD,91.2,92.05
2026-03-06,USD,91.23,92.08
2026-03-07,USD,91.5,92.35
2026-03-09,USD,91.8,92.65
2026-03-10,USD,91.35,92.2
2026-03-11,USD,91.5,92.35
2026-03-12,USD,91.9,92.75
2026-03-13,USD,91.93,92.78
2026-03-16,USD,92.03,92.88
2026-03-17,USD,91.95,92.8
2026-03-18,USD,92.15,93.0
2026-03-20,USD,92.95,93.8
2026-03-23,USD,93.45,94.3
2026-03-24,USD,93.35,94.2
2026-03-25,USD,93.55,94.4
2026-03-27,USD,94.35,95.2
2026-03-30,USD,94.25,95.75
2026-03-31,USD,93.15,94.65
2026-04-02,USD,92.15,93.65
2026-04-04,USD,92.5,93.35
2026-04-06,USD,92.15,93.65
2026-04-07,USD,92.25,93.75
2026-04-08,USD,91.9,93.4
2026-04-09,USD,92.45,93.3
2026-04-10,USD,92.4,93.25
2026-04-13,USD,92.9,93.75
2026-04-15,USD,92.95,93.8
2026-04-16,USD,92.9,93.75
2026-04-17,USD,92.5,93.35
2026-04-18,USD,92.2,93.05
2026-04-20,USD,92.8,93.65
2026-04-21,USD,93.08,93.93
2026-04-22,USD,93.3,94.15
2026-04-23,USD,93.65,94.5
2026-04-24,USD,93.85,94.7
2026-04-27,USD,93.9,94.75
2026-04-28,USD,94.05,94.9
2026-04-29,USD,94.35,95.2
2026-04-30,USD,94.6,95.45
2026-05-02,USD,94.5,95.35
2026-05-04,USD,94.55,95.4
2026-05-05,USD,94.9,95.75
2026-05-06,USD,94.25,95.1
2026-05-07,USD,93.7,94.55
2026-05-08,USD,94.0,94.85
2026-05-11,USD,94.8,95.65
2026-05-12,USD,95.25,96.1
2026-05-13,USD,95.2,96.05
2026-05-14,USD,95.3,96.15
2026-05-15,USD,95.6,96.45
2026-05-16,USD,95.55,96.4
2026-05-18,USD,95.78,96.63
2026-05-19,USD,96.1,96.95
2026-05-20,USD,96.45,97.3
2026-05-21,USD,95.95,96.8
2026-05-22,USD,95.45,96.3
2026-05-25,USD,94.95,95.8
2026-05-26,USD,95.3,96.15
2026-05-27,USD,95.35,96.2
2026-05-28,USD,95.3,96.15
2026-05-29,USD,94.6,95.45
2026-05-30,USD,94.6,95.45
2026-06-01,USD,94.4,95.25
2026-06-02,USD,94.8,95.65
2026-06-03,USD,95.2,96.05
2026-06-04,USD,95.3,96.15
2026-06-05,USD,94.55,95.4
2026-06-06,USD,94.55,95.4
2026-06-08,USD,95.3,96.15
2026-06-09,USD,95.05,95.9
2026-06-10,USD,94.85,95.7
